data: -1.64142, last: 1
data: -3.69684, last: 1
data: -2.63585, last: 1
data: 0.683258, last: 1
data: -0.616623, last: 1
data: -5.69104, last: 1
data: 1.47191, last: 1
data: 1.0497, last: 1
data: 1.69078, last: 1
data: -0.22554, last: 1
data: 0.265488, last: 1
data: 0.908356, last: 1
data: -1.2119, last: 1
data: 3.59917, last: 1
data: 0.261917, last: 1
data: -2.02661, last: 1
data: 3.30635, last: 1
data: -0.101196, last: 1
data: -3.84538, last: 1
data: 0.58783, last: 1
data: -1.42326, last: 1
data: 7.23257, last: 1
data: -1.76038, last: 1
data: 8.5349, last: 1
data: -2.34816, last: 1
data: -1.05975, last: 1
data: -1.44385, last: 1
data: 2.36929, last: 1
data: 2.97527, last: 1
data: -2.13123, last: 1
data: 2.98495, last: 1
data: 0.354599, last: 1
data: -3.78004, last: 1
data: -4.78769, last: 1
data: -0.895447, last: 1
data: 0.146744, last: 1
data: -2.20676, last: 1
data: -5.12254, last: 1
data: 5.84369, last: 1
data: -0.80751, last: 1
data: 1.36835, last: 1
data: 0.292862, last: 1
data: 2.16124, last: 1
data: -2.61765, last: 1
data: -1.9035, last: 1
data: -1.89127, last: 1
data: 0.716125, last: 1
data: 2.86719, last: 1
data: 0.181488, last: 1
data: 4.23103, last: 1
data: 2.61845, last: 1
data: 4.51389, last: 1
data: 3.82251, last: 1
data: -3.49432, last: 1
data: 0.300323, last: 1
data: -5.34927, last: 1
data: -2.75609, last: 1
data: 5.05167, last: 1
data: 5.42786, last: 1
data: 3.88206, last: 1
data: 9.13976, last: 1
data: 4.98007, last: 1
data: -2.05605, last: 1
data: 7.45595, last: 1
data: -1.15498, last: 1
data: 1.81868, last: 1
data: 2.26732, last: 1
data: -4.31514, last: 1
data: 5.88997, last: 1
data: -4.73338, last: 1
data: 0.857651, last: 1
data: 1.4315, last: 1
data: -0.353073, last: 1
data: 0.343964, last: 1
data: -1.16278, last: 1
data: -1.24034, last: 1
data: -2.76974, last: 1
data: 0.568832, last: 1
data: 2.73463, last: 1
data: 2.5708, last: 1
data: 3.93303, last: 1
data: -3.01086, last: 1
data: 0.208923, last: 1
data: 1.06631, last: 1
data: 1.80064, last: 1
data: -5.27814, last: 1
data: 0.279968, last: 1
data: -3.70485, last: 1
data: -0.733307, last: 1
data: -0.143997, last: 1
data: -3.41216, last: 1
data: -1.98676, last: 1
data: -4.26114, last: 1
data: -5.27814, last: 1
data: -0.689423, last: 1
data: 3.89848, last: 1
data: 4.43675, last: 1
data: 1.32791, last: 1
data: 1.03667, last: 1
data: -1.14754, last: 1
data: 6.37071, last: 1
data: 2.23828, last: 1
data: -4.51619, last: 1
data: -3.54077, last: 1
data: 3.58615, last: 1
data: -0.583359, last: 1
data: 8.87706, last: 1
data: -0.0138702, last: 1
data: -1.02103, last: 1
data: -3.87508, last: 1
data: -2.50789, last: 1
data: 2.53479, last: 1
data: 0.350586, last: 1
data: 0.692352, last: 1
data: 6.50441, last: 1
data: -2.54816, last: 1
data: -3.48399, last: 1
data: -0.327774, last: 1
data: -1.11145, last: 1
data: -2.79974, last: 1
